acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_ptp,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_ptp,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_ptp,acc_z_rms,has_gyro,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_ptp,gyr_x_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_ptp,gyr_y_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_ptp,gyr_z_rms,n_readings,sample_id,event,type,depth,condition,speed,vehicle,placement
-0.060746478873239446,0.575980039714549,-1.883,1.412,3.295,0.579174534009456,6.35056338028169,0.4569782943159309,4.746,7.218,2.4719999999999995,6.366983933421751,7.642535211267606,0.6725405863659549,5.845,9.532,3.6870000000000003,7.6720698182286275,0,,,,,,,,,,,,,,,,,,,142,0661b947-c06a-46ae-98a4-b299d4d36ede,0b3c066a-6f84-405c-886d-ea838414f61b,Pothole,7.0,,0.0,Chevrolet Cruze 2010,Console
-0.10888268156424584,0.8742503334024311,-5.099,2.1180000000000003,7.2170000000000005,0.8810045878421309,-0.7363240223463688,0.9219721005688817,-6.237,3.06,9.297,1.179917632765835,10.096804469273742,2.9494509688471946,0.51,37.187,36.677,10.518779468568578,0,,,,,,,,,,,,,,,,,,,179,066c32f8-2ada-4ee9-bad1-7b9cd2af97bd,519432f8-7ea6-45b4-a88f-04f903b1c059,Metal_bumps,,bad,17.622905027932962,Honda Accord 2007,Console
0.6194,0.6786831029911635,-0.667,2.275,2.942,0.9188400917927527,6.6592095238095235,0.7575588576252277,2.354,8.591000000000001,6.237000000000001,6.702161360692676,8.259619047619049,1.4108771697807776,4.001,18.358,14.357,8.379253021600434,0,,,,,,,,,,,,,,,,,,,105,067fed00-0ca1-4cbb-bf21-e62ad7866c54,80c59f59-8727-4310-b427-dba7e1f77b0b,Metal_bumps,,bad,12.6,Peugeot Partner 2013,Console
5.93147899159664,0.800125671313439,2.785,8.394,5.609,5.985202094971151,0.6081596638655461,0.7316272870201685,-0.981,2.9419999999999997,3.9229999999999996,0.9513867057435405,8.141621848739495,0.9590713907900059,5.021,11.886,6.864999999999999,8.197915848586408,0,,,,,,,,,,,,,,,,,,,119,06886803-9b94-4267-9bd1-66733af5e2a3,5d6098f6-c955-4502-bd27-bd248180a9c6,Pothole,6.5,,16.472268907563024,Kia RIO 2018,Left door
-0.4944311377245509,0.6685356370101729,-3.373,1.4909999999999999,4.864,0.8315058916833912,-0.38571856287425144,1.031695400704617,-5.178,4.668,9.846,1.101441877531828,10.167940119760479,1.315827508582527,6.747000000000001,15.495,8.747999999999998,10.252726871977876,0,,,,,,,,,,,,,,,,,,,167,06d125de-1957-4286-bc12-c72dd41cf97e,d4dcf998-41d0-4383-9a5a-3d0f1a0212b3,Pothole,11.0,,11.360479041916168,Chevrolet Spark 2013,Console
2.183915887850467,0.7845007713284072,-0.745,5.727,6.472,2.3205452086569145,0.10263551401869156,0.6889258114572464,-1.608,2.55,4.1579999999999995,0.6965291253277974,9.938981308411215,0.9688857747487251,7.767,13.769,6.002,9.986094786925364,0,,,,,,,,,,,,,,,,,,,107,06f037a4-698d-4760-b02d-13cc1bded0df,f51471d1-ea06-410f-bc25-7b37ff1e25b4,Metal_bumps,,good,13.5,Kia RIO 2018,Console
-8.020367088607594,2.3443944276368174,-13.612,-2.903,10.709,8.355984290815442,1.54526582278481,0.516163187051693,0.11800000000000001,3.0989999999999998,2.981,1.629193327611606,5.367867088607595,1.0007601800785062,3.687,8.669,4.982000000000001,5.460358781159654,0,,,,,,,,,,,,,,,,,,,158,0735b567-9c81-43a7-b0a3-206962115e05,05c1e7b0-66f0-431c-8b08-45d0d2d686a3,Speed_bump,,good,0.0,VW Pointer 2004,Dashboard
3.973747474747474,1.0808648505339997,0.785,10.67,9.885,4.118123094102678,0.8542727272727273,1.2071116944142126,-1.294,3.02,4.314,1.478817275850379,10.16539898989899,1.2668511856826934,4.511,15.925999999999998,11.415,10.244034778860577,0,,,,,,,,,,,,,,,,,,,198,07fa63b7-887a-42c0-88f6-3be4952c0732,c0d44874-0877-47eb-8577-b2f6cb147513,Speed_bump,,good,14.536363636363637,Honda Accord 2007,Left door
-7.130926229508196,1.0236097982864751,-9.218,-4.59,4.628,7.204018733306852,0.40509016393442615,0.595541068274567,-2.001,1.412,3.413,0.7202549582738274,7.5479754098360665,1.3383496777939095,4.393,11.767999999999999,7.374999999999999,7.665710185464944,0,,,,,,,,,,,,,,,,,,,122,0811dbf1-1d92-4bc1-b82e-6519398a1cc5,e86fcec3-90aa-4274-b069-ce489ea23be9,Pothole,4.5,,0.0,VW Derby 2001,Copilot trousers
0.21769264069264066,0.36596512488189814,-0.902,1.334,2.236,0.4258175177720598,-8.571458874458875,0.8018170364846346,-10.277000000000001,-5.806,4.471000000000001,8.608880170878022,5.034419913419914,0.7765160629163391,3.53,6.669,3.139,5.093953382256856,0,,,,,,,,,,,,,,,,,,,231,08365c3b-4256-4ee5-914a-acf724780916,ae5a562a-202a-48a6-8f94-43363a1c6601,Speed_bump,,bad,6.732467532467532,Kia RIO 2018,Console seats
